0: GOAL CORRECTION ACTIVE
1: GOAL CORRECTION ACTIVE
2: GOAL CORRECTION ACTIVE
3: GOAL CORRECTION ACTIVE
4: GOAL CORRECTION ACTIVE
5: GOAL CORRECTION ACTIVE
6: GOAL CORRECTION ACTIVE
7: GOAL CORRECTION ACTIVE
8: GOAL CORRECTION ACTIVE
9: GOAL CORRECTION ACTIVE
10: GOAL CORRECTION ACTIVE
11: GOAL CORRECTION ACTIVE
12: GOAL CORRECTION ACTIVE
13: GOAL CORRECTION ACTIVE
14: GOAL CORRECTION ACTIVE
15: GOAL CORRECTION ACTIVE
16: GOAL CORRECTION ACTIVE
17: GOAL CORRECTION ACTIVE
18: GOAL CORRECTION ACTIVE
19: GOAL CORRECTION ACTIVE
20: GOAL CORRECTION ACTIVE
21: GOAL CORRECTION ACTIVE
22: GOAL CORRECTION ACTIVE
23: GOAL CORRECTION ACTIVE
24: GOAL CORRECTION ACTIVE
25: GOAL CORRECTION ACTIVE
26: GOAL CORRECTION ACTIVE
27: GOAL CORRECTION ACTIVE
28: GOAL CORRECTION ACTIVE
29: GOAL CORRECTION ACTIVE
30: GOAL CORRECTION ACTIVE
31: GOAL CORRECTION ACTIVE
32: GOAL CORRECTION ACTIVE
33: GOAL CORRECTION ACTIVE
34: GOAL CORRECTION ACTIVE
35: GOAL CORRECTION ACTIVE
36: GOAL CORRECTION ACTIVE
37: GOAL CORRECTION ACTIVE
38: GOAL CORRECTION ACTIVE
39: GOAL CORRECTION ACTIVE
40: GOAL CORRECTION ACTIVE
41: GOAL CORRECTION ACTIVE
42: GOAL CORRECTION ACTIVE
43: GOAL CORRECTION ACTIVE
44: GOAL CORRECTION ACTIVE
188-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 36, obs_right = 0
189-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 29, obs_right = 0
190-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 24, obs_right = 0
191-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 22, obs_right = 0
192-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 16, obs_right = 0
193-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 12, obs_right = 0
194-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 8, obs_right = 0
195-> l_obs : x: -39.164845, z: -38.99985 -> obstacle = True, obs_left = 1, obs_right = 0
196-> w_gen : x: -39.164845, z: -38.99985 -> obstacle = False, obs_left = 0, obs_right = 0
197-> w_gen : x: -39.384106, z: -38.920048 -> obstacle = False, obs_left = 0, obs_right = 0
198-> w_gen : x: -39.603367, z: -38.840244 -> obstacle = False, obs_left = 0, obs_right = 0
199-> w_gen : x: -39.822628, z: -38.76044 -> obstacle = False, obs_left = 0, obs_right = 0
200-> w_gen : x: -40.04189, z: -38.680637 -> obstacle = False, obs_left = 0, obs_right = 0
201-> w_gen : x: -40.26115, z: -38.600834 -> obstacle = False, obs_left = 0, obs_right = 0
202-> w_gen : x: -40.48041, z: -38.52103 -> obstacle = False, obs_left = 0, obs_right = 0
203-> w_gen : x: -40.699673, z: -38.441227 -> obstacle = False, obs_left = 0, obs_right = 0
204-> w_gen : x: -40.918934, z: -38.361423 -> obstacle = False, obs_left = 0, obs_right = 0
